drug,cvcl_0001,cvcl_0002,cvcl_0004,cvcl_0005,cvcl_0006,cvcl_0008,cvcl_0012,cvcl_0013,cvcl_0014,cvcl_0017,cvcl_0021,cvcl_0029,cvcl_0035,cvcl_0036,cvcl_0037,cvcl_0039,cvcl_0040,cvcl_0042,cvcl_0064,cvcl_0067,cvcl_0077,cvcl_0079,cvcl_0092,cvcl_0093,cvcl_0099,cvcl_0103,cvcl_0126,cvcl_0131,cvcl_0132,cvcl_0134,cvcl_0153,cvcl_0181,cvcl_0186,cvcl_0201,cvcl_0207,cvcl_0209,cvcl_0218,cvcl_0220,cvcl_0234,cvcl_0236,cvcl_0237,cvcl_0258,cvcl_0270,cvcl_0291,cvcl_0292,cvcl_0297,cvcl_0318,cvcl_0320,cvcl_0324,cvcl_0326,cvcl_0366,cvcl_0374,cvcl_0375,cvcl_0388,cvcl_0397,cvcl_0399,cvcl_0400,cvcl_0419,cvcl_0425,cvcl_0426,cvcl_0434,cvcl_0455,cvcl_0479,cvcl_0504,cvcl_0505,cvcl_0511,cvcl_0531,cvcl_0532,cvcl_0538,cvcl_0539,cvcl_0547,cvcl_0553,cvcl_0554,cvcl_0555,cvcl_0556,cvcl_0566,cvcl_0580,cvcl_0599,cvcl_0618,cvcl_0627,cvcl_0628,cvcl_0632,cvcl_0761,cvcl_0832,cvcl_1045,cvcl_1046,cvcl_1049,cvcl_1050,cvcl_1051,cvcl_1054,cvcl_1055,cvcl_1058,cvcl_1062,cvcl_1064,cvcl_1066,cvcl_1069,cvcl_1070,cvcl_1072,cvcl_1073,cvcl_1075,cvcl_1079,cvcl_1080,cvcl_1081,cvcl_1082,cvcl_1083,cvcl_1085,cvcl_1086,cvcl_1087,cvcl_1091,cvcl_1094,cvcl_1100,cvcl_1101,cvcl_1102,cvcl_1103,cvcl_1104,cvcl_1105,cvcl_1106,cvcl_1107,cvcl_1108,cvcl_1109,cvcl_1110,cvcl_1114,cvcl_1122,cvcl_1123,cvcl_1124,cvcl_1125,cvcl_1128,cvcl_1130,cvcl_1132,cvcl_1135,cvcl_1136,cvcl_1138,cvcl_1139,cvcl_1146,cvcl_1149,cvcl_1150,cvcl_1151,cvcl_1155,cvcl_1160,cvcl_1166,cvcl_1167,cvcl_1168,cvcl_1170,cvcl_1172,cvcl_1176,cvcl_1183,cvcl_1186,cvcl_1188,cvcl_1192,cvcl_1196,cvcl_1197,cvcl_1198,cvcl_1200,cvcl_1201,cvcl_1202,cvcl_1203,cvcl_1204,cvcl_1205,cvcl_1206,cvcl_1207,cvcl_1208,cvcl_1211,cvcl_1212,cvcl_1213,cvcl_1216,cvcl_1217,cvcl_1220,cvcl_1221,cvcl_1226,cvcl_1227,cvcl_1230,cvcl_1231,cvcl_1232,cvcl_1234,cvcl_1235,cvcl_1236,cvcl_1238,cvcl_1242,cvcl_1243,cvcl_1256,cvcl_1258,cvcl_1261,cvcl_1263,cvcl_1266,cvcl_1267,cvcl_1270,cvcl_1279,cvcl_1281,cvcl_1282,cvcl_1285,cvcl_1289,cvcl_1290,cvcl_1293,cvcl_1295,cvcl_1299,cvcl_1300,cvcl_1301,cvcl_1302,cvcl_1303,cvcl_1304,cvcl_1306,cvcl_1307,cvcl_1308,cvcl_1317,cvcl_1319,cvcl_1320,cvcl_1323,cvcl_1324,cvcl_1326,cvcl_1327,cvcl_1328,cvcl_1331,cvcl_1332,cvcl_1334,cvcl_1336,cvcl_1338,cvcl_1342,cvcl_1346,cvcl_1348,cvcl_1349,cvcl_1350,cvcl_1352,cvcl_1353,cvcl_1354,cvcl_1357,cvcl_1360,cvcl_1373,cvcl_1374,cvcl_1375,cvcl_1376,cvcl_1377,cvcl_1379,cvcl_1380,cvcl_1381,cvcl_1382,cvcl_1385,cvcl_1386,cvcl_1387,cvcl_1390,cvcl_1392,cvcl_1393,cvcl_1395,cvcl_1398,cvcl_1399,cvcl_1402,cvcl_1403,cvcl_1405,cvcl_1411,cvcl_1412,cvcl_1413,cvcl_1415,cvcl_1416,cvcl_1418,cvcl_1419,cvcl_1421,cvcl_1424,cvcl_1426,cvcl_1428,cvcl_1434,cvcl_1436,cvcl_1441,cvcl_1442,cvcl_1443,cvcl_1445,cvcl_1448,cvcl_1453,cvcl_1454,cvcl_1471,cvcl_1482,cvcl_1483,cvcl_1489,cvcl_1491,cvcl_1493,cvcl_1499,cvcl_1503,cvcl_1505,cvcl_1508,cvcl_1511,cvcl_1516,cvcl_1517,cvcl_1523,cvcl_1524,cvcl_1529,cvcl_1530,cvcl_1533,cvcl_1544,cvcl_1559,cvcl_1562,cvcl_1565,cvcl_1566,cvcl_1569,cvcl_1574,cvcl_1575,cvcl_1587,cvcl_1590,cvcl_1591,cvcl_1594,cvcl_1596,cvcl_1604,cvcl_1605,cvcl_1609,cvcl_1616,cvcl_1619,cvcl_1620,cvcl_1621,cvcl_1625,cvcl_1628,cvcl_1629,cvcl_1630,cvcl_1631,cvcl_1633,cvcl_1635,cvcl_1638,cvcl_1639,cvcl_1640,cvcl_1641,cvcl_1642,cvcl_1644,cvcl_1645,cvcl_1646,cvcl_1649,cvcl_1650,cvcl_1657,cvcl_1658,cvcl_1660,cvcl_1661,cvcl_1665,cvcl_1666,cvcl_1667,cvcl_1668,cvcl_1670,cvcl_1672,cvcl_1675,cvcl_1676,cvcl_1678,cvcl_1679,cvcl_1682,cvcl_1683,cvcl_1685,cvcl_1688,cvcl_1689,cvcl_1690,cvcl_1691,cvcl_1693,cvcl_1694,cvcl_1695,cvcl_1697,cvcl_1699,cvcl_1701,cvcl_1703,cvcl_1706,cvcl_1707,cvcl_1708,cvcl_1710,cvcl_1711,cvcl_1712,cvcl_1714,cvcl_1724,cvcl_1725,cvcl_1729,cvcl_1732,cvcl_1734,cvcl_1735,cvcl_1760,cvcl_1762,cvcl_1763,cvcl_1764,cvcl_1765,cvcl_1766,cvcl_1771,cvcl_1775,cvcl_1779,cvcl_1783,cvcl_1784,cvcl_1793,cvcl_1796,cvcl_1797,cvcl_1798,cvcl_1806,cvcl_1818,cvcl_1819,cvcl_1823,cvcl_1825,cvcl_1842,cvcl_1844,cvcl_1845,cvcl_1847,cvcl_1866,cvcl_1877,cvcl_1878,cvcl_1883,cvcl_1889,cvcl_1890,cvcl_1911,cvcl_2022,cvcl_2030,cvcl_2035,cvcl_2036,cvcl_2045,cvcl_2058,cvcl_2060,cvcl_2067,cvcl_2078,cvcl_2086,cvcl_2091,cvcl_2092,cvcl_2119,cvcl_2124,cvcl_2149,cvcl_2193,cvcl_2206,cvcl_2207,cvcl_2208,cvcl_2209,cvcl_2213,cvcl_2218,cvcl_2319,cvcl_2411,cvcl_2414,cvcl_2418,cvcl_2613,cvcl_2614,cvcl_2673,cvcl_2761,cvcl_2784,cvcl_2785,cvcl_2786,cvcl_2787,cvcl_2815,cvcl_2873,cvcl_2961,cvcl_2989,cvcl_3005,cvcl_3035,cvcl_3041,cvcl_3076,cvcl_3082,cvcl_3087,cvcl_3112,cvcl_3116,cvcl_3119,cvcl_3143,cvcl_3152,cvcl_3168,cvcl_3169,cvcl_3172,cvcl_3216,cvcl_3302,cvcl_3509,cvcl_3517,cvcl_3532,cvcl_3540,cvcl_3612,cvcl_3728,cvcl_3768,cvcl_3770,cvcl_3881,cvcl_5031,cvcl_5058,cvcl_5078,cvcl_5098,cvcl_5112,cvcl_5160,cvcl_5868,cvcl_5879,cvcl_5884,cvcl_5986,cvcl_6472,cvcl_6774,cvcl_8269,cvcl_8822,cvcl_8823,cvcl_8824,cvcl_a464,cvcl_a545,cvcl_c171,cvcl_c173,cvcl_d284,cvcl_gz01,cvcl_hf82,cvcl_iq55,cvcl_rn32,cvcl_t023,cvcl_ul92,cvcl_x486,cvcl_x487,cvcl_1063,cvcl_5991,cvcl_0028,cvcl_0031,cvcl_0065,cvcl_0379,cvcl_0527,cvcl_1052,cvcl_1077,cvcl_1174,cvcl_1214,cvcl_1222,cvcl_1240,cvcl_1284,cvcl_1288,cvcl_1298,cvcl_1341,cvcl_1362,cvcl_1369,cvcl_1370,cvcl_1422,cvcl_1476,cvcl_1509,cvcl_1543,cvcl_1547,cvcl_1555,cvcl_1571,cvcl_1577,cvcl_1600,cvcl_1612,cvcl_1654,cvcl_1698,cvcl_1737,cvcl_1780,cvcl_1805,cvcl_1808,cvcl_1812,cvcl_2310,cvcl_2661,cvcl_2891,cvcl_2986,cvcl_3007,cvcl_5880,cvcl_a532,cvcl_a536,cvcl_u998,cvcl_0023,cvcl_0030,cvcl_0032,cvcl_0041,cvcl_0060,cvcl_0062,cvcl_0069,cvcl_0080,cvcl_0098,cvcl_0105,cvcl_0139,cvcl_0167,cvcl_0178,cvcl_0243,cvcl_0244,cvcl_0250,cvcl_0253,cvcl_0290,cvcl_0313,cvcl_0317,cvcl_0332,cvcl_0336,cvcl_0359,cvcl_0371,cvcl_0392,cvcl_0393,cvcl_0418,cvcl_0428,cvcl_0454,cvcl_0465,cvcl_0471,cvcl_0525,cvcl_0533,cvcl_0542,cvcl_0544,cvcl_0548,cvcl_0582,cvcl_0589,cvcl_0609,cvcl_0620,cvcl_0621,cvcl_0626,cvcl_0629,cvcl_0630,cvcl_1048,cvcl_1053,cvcl_1056,cvcl_1057,cvcl_1060,cvcl_1065,cvcl_1067,cvcl_1084,cvcl_1092,cvcl_1093,cvcl_1097,cvcl_1098,cvcl_1111,cvcl_1112,cvcl_1113,cvcl_1116,cvcl_1117,cvcl_1119,cvcl_1126,cvcl_1131,cvcl_1134,cvcl_1154,cvcl_1158,cvcl_1171,cvcl_1173,cvcl_1177,cvcl_1180,cvcl_1181,cvcl_1187,cvcl_1195,cvcl_1209,cvcl_1215,cvcl_1218,cvcl_1219,cvcl_1225,cvcl_1229,cvcl_1241,cvcl_1247,cvcl_1255,cvcl_1274,cvcl_1286,cvcl_1291,cvcl_1292,cvcl_1294,cvcl_1297,cvcl_1305,cvcl_1311,cvcl_1322,cvcl_1329,cvcl_1330,cvcl_1335,cvcl_1344,cvcl_1345,cvcl_1347,cvcl_1355,cvcl_1356,cvcl_1359,cvcl_1371,cvcl_1383,cvcl_1389,cvcl_1391,cvcl_1394,cvcl_1401,cvcl_1404,cvcl_1406,cvcl_1408,cvcl_1409,cvcl_1427,cvcl_1430,cvcl_1444,cvcl_1456,cvcl_1464,cvcl_1475,cvcl_1479,cvcl_1485,cvcl_1492,cvcl_1495,cvcl_1496,cvcl_1515,cvcl_1525,cvcl_1531,cvcl_1534,cvcl_1542,cvcl_1551,cvcl_1557,cvcl_1561,cvcl_1568,cvcl_1581,cvcl_1583,cvcl_1584,cvcl_1595,cvcl_1603,cvcl_1613,cvcl_1615,cvcl_1624,cvcl_1626,cvcl_1627,cvcl_1647,cvcl_1656,cvcl_1673,cvcl_1681,cvcl_1684,cvcl_1692,cvcl_1700,cvcl_1704,cvcl_1705,cvcl_1715,cvcl_1716,cvcl_1717,cvcl_1720,cvcl_1721,cvcl_1727,cvcl_1728,cvcl_1730,cvcl_1738,cvcl_1759,cvcl_1767,cvcl_1770,cvcl_1773,cvcl_1776,cvcl_1787,cvcl_1791,cvcl_1794,cvcl_1795,cvcl_1809,cvcl_1821,cvcl_1822,cvcl_1843,cvcl_1978,cvcl_2034,cvcl_2057,cvcl_2059,cvcl_2061,cvcl_2063,cvcl_2075,cvcl_2077,cvcl_2096,cvcl_2104,cvcl_2112,cvcl_2176,cvcl_2194,cvcl_2195,cvcl_2235,cvcl_2307,cvcl_2315,cvcl_2520,cvcl_2588,cvcl_2686,cvcl_2788,cvcl_2805,cvcl_2856,cvcl_2909,cvcl_2956,cvcl_3002,cvcl_3004,cvcl_3008,cvcl_3117,cvcl_3167,cvcl_3337,cvcl_3613,cvcl_3775,cvcl_4996,cvcl_6473,cvcl_6c19,cvcl_8787,cvcl_a533,cvcl_a543,cvcl_a570,cvcl_s976,cvcl_u994,cvcl_u995,cvcl_u996,cvcl_u997,cvcl_u999,cvcl_v001,cvcl_w798,cvcl_x485,cvcl_x505,cvcl_0009,cvcl_0022,cvcl_0078,cvcl_0179,cvcl_0312,cvcl_0333,cvcl_0619,cvcl_0623,cvcl_0633,cvcl_1074,cvcl_1096,cvcl_1115,cvcl_1129,cvcl_1137,cvcl_1144,cvcl_1169,cvcl_1178,cvcl_1182,cvcl_1245,cvcl_1251,cvcl_1252,cvcl_1254,cvcl_1259,cvcl_1287,cvcl_1314,cvcl_1325,cvcl_1361,cvcl_1378,cvcl_1470,cvcl_1481,cvcl_1484,cvcl_1494,cvcl_1500,cvcl_1512,cvcl_1535,cvcl_1567,cvcl_1614,cvcl_1622,cvcl_1718,cvcl_1726,cvcl_1768,cvcl_1785,cvcl_1899,cvcl_2253,cvcl_2960,cvcl_3084,cvcl_3156,cvcl_3160,cvcl_6831,cvcl_6895,cvcl_l911,cvcl_v000,cvcl_0068,cvcl_0152,cvcl_0360,cvcl_0445,cvcl_0459,cvcl_0475,cvcl_0526,cvcl_0550,cvcl_1036,cvcl_1038,cvcl_1076,cvcl_1120,cvcl_1121,cvcl_1141,cvcl_1143,cvcl_1147,cvcl_1156,cvcl_1313,cvcl_1337,cvcl_1364,cvcl_1365,cvcl_1367,cvcl_1368,cvcl_1435,cvcl_1472,cvcl_1488,cvcl_1490,cvcl_1510,cvcl_1514,cvcl_1518,cvcl_1550,cvcl_1553,cvcl_1558,cvcl_1564,cvcl_1573,cvcl_1579,cvcl_1593,cvcl_1623,cvcl_1655,cvcl_1687,cvcl_1713,cvcl_1733,cvcl_1761,cvcl_1774,cvcl_1789,cvcl_1851,cvcl_1865,cvcl_1881,cvcl_1902,cvcl_2047,cvcl_2120,cvcl_2161,cvcl_2675,cvcl_2678,cvcl_2908,cvcl_3001,cvcl_3407,cvcl_4384,cvcl_4647,cvcl_4648,cvcl_5870,cvcl_5993,cvcl_6357,cvcl_8792,cvcl_a385,cvcl_a555,cvcl_c184,cvcl_c757,cvcl_x483,cvcl_x484,cvcl_x506,cvcl_x508,cvcl_5003,cvcl_c099,cvcl_0363,cvcl_1271,cvcl_1417,cvcl_1420,cvcl_1455,cvcl_1473,cvcl_1522,cvcl_1887,cvcl_1997,cvcl_2413,cvcl_4649,cvcl_0076,cvcl_0202,cvcl_0334,cvcl_0378,cvcl_0436,cvcl_0844,cvcl_1059,cvcl_1078,cvcl_1140,cvcl_1153,cvcl_1162,cvcl_1164,cvcl_1249,cvcl_1363,cvcl_1366,cvcl_1407,cvcl_1463,cvcl_1498,cvcl_1546,cvcl_1549,cvcl_1608,cvcl_1632,cvcl_1662,cvcl_1702,cvcl_1719,cvcl_1722,cvcl_1723,cvcl_1769,cvcl_2983,cvcl_3075,cvcl_3935,cvcl_5873,cvcl_b079,cvcl_c7jz,cvcl_0026,cvcl_0600,cvcl_1179,cvcl_1228,cvcl_1400,cvcl_1478,cvcl_1487,cvcl_1537,cvcl_1552,cvcl_1636,cvcl_1790,cvcl_2062,cvcl_2672,cvcl_3086,cvcl_3110,cvcl_1782,cvcl_1536,cvcl_1754,cvcl_2412,cvcl_3755,cvcl_1539,cvcl_1588,cvcl_2312,cvcl_1339,cvcl_1451,cvcl_1520,cvcl_1781,cvcl_1189,cvcl_1659,cvcl_1210
5fluorouracil,0.5326592112142999,0.31164286464481006,0.147092944504145,0.4108898768214788,0.34610903866177223,0.20424540596078644,0.16080347528705197,0.4285574339606152,0.4757536478419431,0.21865893515580803,0.1718642109248345,0.0979067889409494,0.2372169940433031,0.20137309850331409,0.28116028279521066,0.1885701455473886,0.15523683831490054,0.3596458717380132,0.548371386191646,0.3422830018847409,0.2703418039800626,0.47404161597468764,0.5838331870578747,0.49762016147823884,0.2826522570852231,0.5208662146383516,0.1799498735434848,0.18357765757628697,0.15300467365326287,0.46429982930281377,0.18837153232407777,0.5647399890996903,0.27253188142815,0.2697921917391988,0.26261788676574416,0.41874461910003513,0.3362743722880318,0.15123858035480398,0.18907046129481508,0.23708378470376412,0.19479739197199208,0.5867832665974226,0.4218976098442757,0.44983316971493703,0.35643047656629057,0.4192204138972545,0.2780704652210466,0.3751787711564496,0.3466379445513823,0.0978470170426623,0.295482922822916,0.1520163390882675,0.453879342153813,0.31075487923906286,0.0636371729174785,0.3710516553189859,0.17117851442383714,0.18961084852631238,0.39089647220771806,0.17545238837872168,0.18107500572067337,0.3760140834889001,0.5129538388408906,0.3365835466341892,0.16542478424356877,0.16947443134034756,0.059122702279617245,0.18350360133342103,0.43466565589558137,0.0823866113029661,0.13736806121607514,0.16100108509539857,0.17768057369400636,0.1568960633892421,0.00674342327263977,0.2057934351714794,0.2874712896383571,0.11887470970627101,0.1257105969290152,0.2442508332965615,0.24752009010954723,0.3178438047020302,0.4178330444488576,0.302855403333645,0.4917817884207596,0.3889372922897836,0.16605556162530877,0.3802809720923128,0.3848096821395849,0.26855726619667886,0.12167323277544573,0.2854752741265212,0.7718475341197428,0.4822400047709787,0.13901917920485096,0.583601591904575,0.33605493150740484,0.4714206081382649,0.6253660842733029,0.38307028021724876,0.3440553798252063,0.48392720845966497,0.09613070077211572,0.1698661341230946,0.13560643035010933,0.19768670769642593,0.08829270379239162,0.1990422475254322,0.25688418421572967,0.24332873838681757,0.215097789718256,0.13727169565027275,0.16307187215540597,0.48821176238316466,0.1511083952019553,0.32289082569069905,0.5237636254953555,0.4394380368076606,0.38238441048470695,0.391398057012761,0.06931540701927097,0.25145641869416324,0.058543447758742206,0.5083271158809943,0.47031522818649096,0.2344536577413432,0.2954333070385269,0.2234426380943052,0.2926558825993111,0.21381912766118638,0.21113670273049245,0.26866192539056266,0.42089925303936704,0.2963455457085101,0.25130283595686664,0.1702798218799002,0.31260912083310444,0.12047877652162042,0.1855317075771279,0.10274814306285829,0.2735184179909761,0.10718672918103278,0.3505944355236794,0.0032048889971353356,0.19008595363605096,0.28415817883422045,0.43297279786501663,0.14155377923879298,0.32100363543516774,0.25415676792760633,0.34739029327864224,0.49310402390611496,0.33926844523381006,0.2490178180733308,0.2435220036020388,0.4482248430666863,0.42541944539934995,0.333031636405983,0.3461420415955271,0.15252597411119218,0.42835873456728746,0.35689317929280795,0.15580187219247355,0.2811272615436531,0.2357729242895431,0.37707702389756204,0.22992575818256644,0.34782281660363035,0.18033017299894205,0.2566044540095823,0.43834259375901374,0.2036738793499423,0.264727156848962,0.456158247413435,0.12163048155627398,0.1684289816838329,0.15765992455421807,0.3512454742771227,0.5125077371373375,0.14609533905128336,0.3589842248672288,0.262958365598403,0.2685978350199536,0.2829492100193237,0.3218511321404448,0.31894574202685877,0.11785332034369089,0.05407603920801407,0.1850676646865742,0.3208438261971588,0.3528249446163664,0.1749703272805545,0.22461516284077365,0.10755580590692981,0.28338336079602633,0.48883873542557055,0.2616586652909033,0.16835648867908592,0.253954977280209,0.4603205630925864,0.6100834342785835,0.40241962901190476,0.15317911872470813,0.3737053535979472,0.34734729874590864,0.2437224338214935,0.16270406239637858,0.6087366613178745,0.18444636648278978,0.3731558627130446,0.13960301439859069,0.3451228196462597,0.3297957593923746,0.17109526436785127,0.11101801937633926,0.1404160767047944,0.26150178549959824,0.16176356835075034,0.22620270777393336,0.38510018414690816,0.2650803444580935,0.1994364828575047,0.41948295174994965,0.15395503644348985,0.3445365664919733,0.1662455558564283,0.3081610087664083,0.28612501770908294,0.2869737231330931,0.4349350480066736,0.21407983992526503,0.245786288074187,0.26679916785915614,0.11519850507143292,0.3043328425938595,0.42864919440119664,0.44210064565391194,0.12673361961826446,0.1874443651514942,0.2728055928992005,0.18988691910961464,0.12741262736397574,0.27809243337216494,0.22408765321602198,0.14803215432354422,0.33877535757655375,0.17220095904972976,0.34118750556280797,0.5143305353978332,0.3135450747551217,0.15321674699640198,0.32234285304106003,0.4145463656978041,0.2555004128021132,0.1638284803579081,0.23104924783882175,0.4853091020794209,0.5187192953438796,0.33182163648989005,0.2131924589147537,0.3142296406803924,0.15601899147067821,0.3553097084874991,0.5861276042890065,0.15738939497221038,0.21555691902119078,0.09406456521391171,0.15993152987441073,0.2272088217068009,0.1779894931386825,0.08736855713670744,0.13929033515780231,0.19277204793164737,0.09814817148070865,0.25015586389534294,0.18574784370954744,0.33247936293277724,0.25033309220391053,0.09902215160352223,0.1738301058389189,0.2982714406349988,0.16526301502677798,0.15244324088980998,0.2298656182345835,0.23958332322372267,0.20406122196426535,0.25400790823227926,0.1859825593015927,0.14763449846118304,0.37935687414500463,0.3184800640978519,0.1908103889050934,0.12849613286190276,0.21561830195289222,0.3888072218222418,0.29952548418688396,0.17714935397900133,0.07405842939855678,0.5922215176969534,0.2932647516192267,0.5703290258131136,0.40681936859493084,0.6234765569382335,0.5352504074199858,0.17847103381898632,0.26925021803866644,0.19901568573168638,0.4461216693006492,0.31991594872838425,0.37659936235128366,0.2731500556758345,0.3660546871697663,0.15407418066624745,0.28761014414060204,0.13661930339535222,0.22916892746038453,0.1050406142659025,0.585036920412588,0.4030068044709051,0.17440649850832757,0.13353365009301543,0.47869586855070834,0.40703409150871606,0.5644141963272831,0.1454563899140553,0.19501586081179123,0.6388745731927783,0.22320808622986954,0.3658360966464077,0.47170795237552576,0.23521825167188348,0.20018536224391892,0.19747310886159386,0.22694519500792032,0.46195201004437203,0.25531786164540393,0.13999662365170806,0.5552472593911558,0.143343481856957,0.11265897622656951,0.25908388398253335,0.07678752514665765,0.13785570466132235,0.19344627986510488,0.8248323029065108,0.3159921746324247,0.253323873157566,0.3818020884815996,0.24067903539220292,0.3200997569975753,0.07758504099457708,0.1134324678751254,0.18226851124185173,0.2836663396916851,0.6848750116742304,0.3410766265521914,0.3125101673489583,0.2523287947544046,0.20360192288013046,0.06414756799972154,0.21648360690079793,0.19823689824070823,0.2874494310608562,0.16815740603144858,0.12155079614127262,0.24201216435436668,0.13970616461724583,0.34400300809252593,0.2678606164102274,0.23018607613689912,0.552848271174021,0.13986782038601253,0.22709878012344764,0.12876808019584585,0.18712594058509102,0.00028617226372507076,0.5366181185365559,0.31255378453924454,0.3486596542974679,0.154567119675867,0.4067504700020117,0.3042946427797566,0.21016626445949882,0.2630521479753408,0.521929278591831,0.17441704265130442,0.16978006082026764,0.4652493115041486,0.4899687033855712,0.37538840517229843,0.23512286717955788,0.25749175421692605,0.23371392907728783,0.19557081210892213,0.3179422839067294,0.2054795579913853,0.42040227785686857,0.3586277074339743,0.2653276352797844,0.14087778353614921,0.41103306234569825,0.12957215733365546,0.16955125789490422,0.3407444514000745,0.3683545830572388,0.5681191004647865,0.6172673125057719,0.41293316656738843,0.2594432361713265,0.212755942194509,0.2846636000268824,0.2220015242663752,0.4170121071341125,0.6085916443072225,0.24316683894772706,0.16713384077649285,0.2785193933466299,0.12179004001867755,0.08605069134270249,0.21602105378812186,0.11680328107476545,0.24347691879094335,0.22709797809902554,0.5255320242335488,0.12462130244338898,0.20835527911452878,0.22321525821220922,0.11416913819525432,0.1618801341597763,0.3145736579888201,0.23409512237756513,0.18961191294166302,0.16163688063474735,0.41456898249136653,0.3125510278765754,0.0776032381352757,0.23849367571665758,0.1259043521491119,0.29332749661897684,0.20787437285353616,0.37671453585409764,0.22793943117281512,0.1314027123763193,0.1341018123008515,0.6599344240937646,0.3299707664140259,0.26016877356014934,0.4033944620798844,0.3624335502680137,0.19107359125350942,0.13909872881345797,0.05974465161505471,0.1833769461000202,0.6617327487066011,0.1810733230425683,0.27118515384690034,0.16354673336381342,0.23765726334818227,0.39607458398233775,0.30909766769076286,0.3525204120662684,0.16474656437990565,0.3395006494050352,0.15148219343623937,0.3124510180889176,0.16609690849445835,0.5045709490774467,0.35049586104483177,0.25980556590230997,0.5832552394363013,0.12512622328443446,0.06245101561992794,0.2085295142237522,0.32405892621059884,0.17335339919825088,0.43029304858827044,0.19048355635004266,0.10113560618484063,0.04734561363547973,0.18574000618447561,0.3352298947038883,0.3069420370437974,0.2245880095548024,0.01591010143081739,0.11797155058742481,0.1356347176194561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agi6780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25637715383690396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08519711204573122,0.009021997354888178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
